"","date","is_from_me"
"610","2018-12-24 19:23:58 UTC",0
"611","2018-12-24 19:24:38 UTC",1
"612","2018-12-24 19:26:48 UTC",0
"613","2018-12-24 19:26:49 UTC",0
"614","2018-12-24 19:28:11 UTC",1
"615","2018-12-24 23:03:41 UTC",0
"616","2018-12-24 23:04:18 UTC",1
"617","2018-12-24 23:04:38 UTC",1
"618","2018-12-24 23:05:18 UTC",0
"619","2018-12-24 23:05:33 UTC",1
"620","2018-12-25 05:35:57 UTC",0
"621","2018-12-25 05:36:11 UTC",1
"622","2018-12-25 05:43:22 UTC",0
"623","2018-12-25 05:57:54 UTC",1
"624","2018-12-25 05:59:43 UTC",0
"625","2018-12-25 06:00:11 UTC",1
"626","2018-12-25 06:04:53 UTC",0
"627","2018-12-25 06:05:14 UTC",1
"628","2018-12-25 06:06:18 UTC",1
"629","2018-12-25 06:06:33 UTC",1
"630","2018-12-25 06:14:38 UTC",0
"631","2018-12-25 06:14:41 UTC",0
"632","2018-12-25 06:15:06 UTC",1
"633","2018-12-25 06:20:35 UTC",0
